Feature name,Distribution,Reject pvalue,Params,target
13818,genextreme,0.9872190567650221,"(0.32882152298430745, 5.252835497232781, 0.8585863799519067)",normal
13819,weibull_max,0.9837501353076215,"(2.413067436678398, 5.540711881403585, 0.8252074944559016)",normal
13821,weibull_min,0.9909823769010045,"(4.151569366862859, 5.502159776792771, 3.260827426669284)",normal
13822,weibull_max,0.9181753178348985,"(2.0828738852443385, 4.493841543053179, 0.8171865133204359)",normal
13825,weibull_min,0.854512017381448,"(12.773657202280635, 1.5213721793460082, 2.7230834659307206)",normal
13826,weibull_max,0.6798759202171789,"(2.593309296439421, 5.1551526386746644, 1.1232818390386896)",normal
13827,norm,0.8851806771559564,"(2.9650196806756277, 0.3823350734926328)",normal
13828,weibull_min,0.9735093560305477,"(8.968014156523934, 3.0387006568454735, 1.565021937967185)",normal
13829,weibull_min,0.8257579864417457,"(4.114726109740558, 5.559902557737966, 1.024624227226526)",normal
13830,genextreme,0.9848973345171728,"(0.37757919594578776, 6.337582740441501, 0.43499052867409366)",normal
13831,weibull_min,0.958614025267249,"(3.63997169183925, 3.530208991099844, 1.396806954666421)",normal
13832,norm,0.7577904866444924,"(5.353388131808334, 0.2779026097869985)",normal
13834,weibull_min,0.8103311351335305,"(7.483543348544554, -0.21032050695035892, 3.0371211101921007)",normal
13835,norm,0.9109517520562193,"(5.177292799352192, 0.27032136162086445)",normal
13838,weibull_max,0.974766503368431,"(3.897183069670046, 8.149702019005822, 0.5703970629099402)",normal
13841,weibull_max,0.953971112640192,"(2.0740251300631307, 4.923903945502634, 0.5414156484037442)",normal
13842,genextreme,0.7302975387024233,"(0.08438870448348176, 3.124069080886673, 0.43925862550796674)",normal
13844,weibull_min,0.907769482285407,"(5.169901052625693, 4.390901908836106, 0.9102123784449929)",normal
13845,weibull_max,0.9732895323428167,"(2.0437969201981714, 4.183972468696625, 0.8161701653664122)",normal
13846,norm,0.9990915625488399,"(4.1324870554884265, 0.27930391816608324)",normal
13848,weibull_min,0.99944580508706,"(4.053510265356074, 6.507393563340042, 0.4710249751114896)",normal
13850,weibull_max,0.7448234185095839,"(1.724814767818192, 3.8864968329156913, 0.6697459024521857)",normal
13851,weibull_max,0.9844155860459913,"(2.896945248640434, 8.555130088545418, 0.3977590516700794)",normal
13852,weibull_min,0.9990662711180562,"(12.432151839738914, 3.366181309627089, 2.8536695561626466)",normal
13853,weibull_min,0.9773740429101851,"(7.810819953357466, 5.593659137294331, 1.549479885097397)",normal
13854,weibull_min,0.5279908741414481,"(4.090474721406593, 4.006755432528423, 1.606129364725109)",normal
13855,norm,0.9521997525758256,"(6.290295431726234, 0.15990772386780164)",normal
13859,weibull_max,0.7248575905019469,"(2.5475218809713374, 8.059037342795056, 3.3744939359691974)",normal
13861,genextreme,0.8309088937872497,"(0.3674564750721291, 5.790076760174205, 0.3508476197674658)",normal
13862,genextreme,0.9754124455675433,"(0.19179522096535856, 1.8715710030103527, 0.3160630703076081)",normal
13863,weibull_min,0.9822266206975024,"(6.301250355945548, 2.691171519198802, 1.285299274403857)",normal
13864,norm,0.8295830437307844,"(4.404242847421019, 0.2958815096282791)",normal
13868,weibull_min,0.938072376869469,"(3.0227955905926507, 3.835758200849592, 1.0485912804520643)",normal
13870,weibull_min,0.950322541352297,"(5.049281357783409, 4.662236734719153, 3.984138157414921)",normal
13871,norm,0.9879067482026906,"(1.921171464358144, 0.41086474724234573)",normal
13874,genextreme,0.9541862121616735,"(0.3580239082018155, 4.092174483828349, 0.21004595133453297)",normal
13877,norm,0.8871174645509013,"(5.337759550610253, 0.1898335707823073)",normal
13880,weibull_min,0.5433642140972117,"(15.448568090275412, 2.140416401303704, 3.5805941636444825)",normal
13882,norm,0.8563748705664798,"(4.262883287379984, 0.28741092875850677)",normal
13883,genextreme,0.8035269229862593,"(0.27550184548148093, 4.881070752878386, 0.36457921869509946)",normal
13884,norm,0.5497668750497091,"(4.803964602547454, 0.1671272800922314)",normal
13885,norm,0.8910215204276168,"(6.583922725243208, 0.25419357932093944)",normal
13886,genextreme,0.9801077768792293,"(0.4457691126788301, 7.399558013169885, 0.21284430980062286)",normal
13889,weibull_min,0.9574894546841072,"(4.267191937100794, 2.4556668985516676, 1.8526109857930821)",normal
13890,weibull_max,0.7827851951874666,"(4.157796152802865, 8.976489004593743, 1.3356070637269188)",normal
13892,weibull_min,0.6308653052494246,"(2.868807607529801, 1.1289072459161806, 3.3426226209913024)",normal
13894,genextreme,0.8218550300350395,"(0.3662169603237607, 4.0324871124024515, 0.7532536850049985)",normal
13895,weibull_min,0.9364635158877606,"(7.935402385195974, -1.64791891481726, 3.8104476080794694)",normal
13896,norm,0.9078601504305509,"(6.295785430419204, 0.3291287343534425)",normal
13897,norm,0.9963086762641075,"(4.735127051761135, 0.17050445084874738)",normal
13899,norm,0.6599436560121006,"(4.751462815125447, 0.21490914696223398)",normal
13914,genextreme,0.6665184318692723,"(0.16343274658785, 5.886617923666073, 0.3929889130156152)",normal
13917,weibull_min,0.667065934137348,"(6.561972337092742, 2.666103069182517, 2.442167956722627)",normal
13918,genextreme,0.72675636289394,"(0.35706924790824834, 4.779608596299518, 0.29944140816839665)",normal
13919,weibull_min,0.9231081165329548,"(5.8438070376973, 2.4082917282006227, 1.599899367928923)",normal
13920,weibull_min,0.9759362440432436,"(5.686665848583035, 1.7898653086908651, 1.6877977283987202)",normal
13921,weibull_min,0.8602312433087705,"(14.861778066706691, 4.003882796133219, 2.997133771258405)",normal
13922,weibull_min,0.9615884663735886,"(3.3903034274671997, 1.6259681696896866, 1.754746682978573)",normal
13924,weibull_min,0.9422190791968013,"(2.8813981431498785, 2.30804440780342, 0.9572370420766028)",normal
13926,weibull_max,0.9200484932208898,"(2.240177230114144, 5.457362587352786, 1.924127499022726)",normal
13928,weibull_min,0.8691705024363978,"(3.4958663184316823, 3.0571142271020975, 0.8237020219663957)",normal
13931,norm,0.9914617306460121,"(6.086841394118234, 0.33087523735758895)",normal
13932,genextreme,0.9120055600450865,"(0.4027453782545323, 2.189905452335564, 0.4493594482619642)",normal
13935,weibull_min,0.8779254197462697,"(3.906446051883692, 6.256243913608754, 1.0536738599588475)",normal
13938,weibull_min,0.8515877441830182,"(6.813992532646656, -0.7041741539007169, 2.778058702803892)",normal
13942,norm,0.9689876810958574,"(3.8540330687437034, 0.3520322535058317)",normal
13943,norm,0.8453822670294332,"(3.062293804838743, 0.31490497316566346)",normal
13945,norm,0.7807694042386906,"(6.915371287972698, 0.24239919066957044)",normal
13952,weibull_min,0.7488824079401513,"(6.78980390422045, 2.7428696118766567, 2.5675643676363675)",normal
13953,norm,0.9003828723404586,"(1.9161638948517108, 0.26885916646540353)",normal
13955,norm,0.937290612129971,"(4.944729723340146, 0.16786095502608678)",normal
13959,weibull_min,0.9757461683745764,"(7.871023355010138, 2.551343997309612, 1.651127630717355)",normal
13960,weibull_min,0.9386001519418797,"(3.7557542515585647, 2.0261236555994966, 1.4867650301737365)",normal
13962,weibull_min,0.9605254667834789,"(3.123449448594495, 4.619423048403872, 0.5017905361833128)",normal
13963,weibull_min,0.9645083245598542,"(4.913830784974795, 7.463124746762637, 2.309243530139332)",normal
13965,weibull_max,0.9880663312602896,"(5.890065622258254, 4.6817802968551545, 1.3470597954622152)",normal
13968,genextreme,0.3161330017946874,"(0.3262643360386234, 6.492530282338958, 0.13698572296109424)",normal
13969,weibull_max,0.9460136267736075,"(2.4762765068248447, 3.8955593011045337, 1.5194883404466286)",normal
13971,weibull_min,0.8188519184935573,"(3.269425196600358, 2.496497851753442, 0.800023070815162)",normal
13973,weibull_min,0.46763862155290925,"(3.2730247835749746, 5.612081773003416, 1.229192375484553)",normal
13979,norm,0.9223881771317204,"(4.052197929709254, 0.48553895986908163)",normal
13981,weibull_min,0.6304567755213969,"(7.39974537616124, 3.0726372879861668, 2.182970461933965)",normal
13982,weibull_max,0.8658155639342597,"(2.4764715455698676, 9.800794837144228, 1.0325677093652934)",normal
13983,norm,0.6338092371300018,"(4.314878343700159, 0.3930891472509056)",normal
13986,norm,0.9735319953113832,"(5.227460826371769, 0.24369763375222053)",normal
13987,norm,0.9389217937299311,"(3.8842819910010498, 0.30394532555377207)",normal
13990,weibull_max,0.8975585703183303,"(3.908750035250274, 6.356377748371096, 0.6218622923237493)",normal
13991,norm,0.7546201232867473,"(5.275335334293015, 0.38288040203394125)",normal
13995,genextreme,0.8712606600124776,"(0.25268319047314963, 7.347470647791102, 0.24996801277373337)",normal
13996,norm,0.9263333904159401,"(3.9389917200516837, 0.4716970171037502)",normal
13997,weibull_min,0.8179810296539531,"(7.949225974714944, -0.13109758185751935, 3.042625965612584)",normal
13998,norm,0.7950062132752989,"(4.115740842675348, 0.3046012650574829)",normal
13999,genextreme,0.8139336576251753,"(0.5330494411024316, 2.0381000372826943, 0.47233549647861117)",normal
14003,weibull_max,0.7417027803342457,"(7.827579913887797, 8.82417432440197, 2.3757699315192484)",normal
14006,weibull_min,0.6234178347818973,"(3.007273827803581, 2.7241280592938337, 0.879290544012006)",normal
14007,weibull_min,0.8819900850177539,"(12.301188143984469, 0.4339932581774513, 3.992703685486792)",normal
14011,weibull_max,0.9409253156375481,"(2.4285731223907385, 7.019090017478232, 0.47318758375263437)",normal
14012,weibull_min,0.4811435615440771,"(5.380951371450377, 3.219476985948966, 2.0880969358279486)",normal
14013,norm,0.7345853428349132,"(6.181689142514216, 0.20816307813745868)",normal
14014,genextreme,0.8831371844848166,"(0.4201916774629324, 4.9658596646563575, 0.4569348965699525)",normal
14015,weibull_max,0.7793470646916838,"(2.5243182345468007, 4.774871808523407, 1.0037040762670602)",normal
14016,genextreme,0.961348997252977,"(0.41380186002935715, 5.753921164464522, 0.32372964454606173)",normal
14017,weibull_max,0.526904778444665,"(1.4741712525674973, 4.770677185800938, 0.5568137601187503)",normal
14023,norm,0.5115222233423331,"(4.402780268834316, 0.28255914984553726)",normal
14024,weibull_min,0.9195947857654491,"(3.032467144905596, 2.363135321900523, 1.0588753672433033)",normal
14025,norm,0.9483393883222458,"(2.8588117905691877, 0.5086148766828067)",normal
14026,weibull_min,0.9143953100987018,"(3.989121889380419, 2.3138226669182984, 1.6940079411263578)",normal
14029,norm,0.7287327009527644,"(3.885969277192193, 0.38778553762002926)",normal
14030,weibull_max,0.8233546336098125,"(6.07307924935532, 6.246129293129208, 1.5332139325362193)",normal
14032,norm,0.9724600610991072,"(1.9642250816555613, 0.49314567410245286)",normal
14039,norm,0.7744110005648615,"(4.571203696147229, 0.28009772951172407)",normal
14042,genextreme,0.8977710845380511,"(0.5197754790089117, 2.548351010151185, 0.6335327955218526)",normal
14051,norm,0.7153688150216895,"(5.125136515395373, 0.31403785331288764)",normal
14054,genextreme,0.8418066814868457,"(0.3100829684137081, 3.6235469857708225, 0.27088269516080676)",normal
14057,genextreme,0.7898326703442982,"(0.28771340436634485, 2.5736404307205993, 0.40324194736057106)",normal
14061,weibull_min,0.9999045399154967,"(8.07667063180952, 2.0827578773906783, 2.2404505465940643)",normal
14068,genextreme,0.9884849817106565,"(0.4667279772181583, 6.222644344294476, 0.45960126861662665)",normal
14072,weibull_min,0.9945676541184618,"(4.79661024941465, 1.0584022841028466, 1.3310648142197978)",normal
14075,genextreme,0.9953543723009703,"(0.2792374172696908, 3.8926296476853066, 0.2069302951875444)",normal
14076,norm,0.7148661021750458,"(3.3248486425623582, 0.3030455286907881)",normal
14077,norm,0.9654553445127797,"(4.730945969888402, 0.6255942678167773)",normal
14078,genextreme,0.9996589996994016,"(0.2584433836248263, 3.9227336756043667, 0.2750095454927436)",normal
14079,weibull_min,0.9965366401668629,"(3.2053552818096156, 5.386675728038774, 0.5397578862433831)",normal
14080,weibull_max,0.7544087343935298,"(2.3832930190008828, 3.7936264101489927, 0.4203441737965613)",normal
14085,norm,0.7789761877072486,"(5.723131779766321, 0.1608251589562477)",normal
14086,norm,0.8066173028415324,"(3.370488359489972, 0.23033690383511002)",normal
14087,weibull_min,0.8828546183863709,"(7.125527344706863, 2.3880195396721717, 1.7905062522937236)",normal
14089,weibull_min,0.7828587691645023,"(2.6399083699990924, 3.729240564176514, 0.9371376352238352)",normal
14090,weibull_min,0.8765479289682854,"(4.039808448017329, 4.892335959579011, 1.3700274077251215)",normal
14091,weibull_min,0.9611869318255505,"(6.626688405750558, 1.9973715290535514, 2.8332116985045976)",normal
14092,norm,0.9118856173416358,"(4.399908025402943, 0.2816926456406606)",normal
14093,weibull_max,0.8134195670021555,"(5.015534643798499, 6.813771232372847, 1.0580306522624876)",normal
14094,weibull_min,0.9850541607546371,"(4.572297581696059, 0.6645720528796883, 1.7341726673543723)",normal
14095,norm,0.9317851022177914,"(2.363833816661196, 0.294675889053582)",normal
14096,weibull_max,0.9644024949558296,"(3.3504466949875424, 4.5017187895576445, 0.8819850323752975)",normal
14097,norm,0.5876828969074613,"(4.2340774774007786, 0.6052228795004755)",normal
14102,weibull_min,0.9578152181051112,"(3.3713028649405707, 2.769563600679448, 1.5607344809869201)",normal
14104,genextreme,0.8515217704851196,"(0.40988352720822774, 3.0796675918667287, 0.5751726124933056)",normal
14106,weibull_min,0.9899794133564879,"(6.782357499788839, 3.4336766778716328, 2.02640977106856)",normal
14109,weibull_max,0.8678782407397907,"(2.7716880016659498, 5.126080099945433, 1.0198564907354037)",normal
14115,weibull_min,0.9192288327778138,"(8.285216171440782, 0.5634135293673003, 2.9178531937101715)",normal
14116,weibull_max,0.8442678940993198,"(2.6412073723450646, 5.103310995047755, 0.9207757162794059)",normal
14119,genextreme,0.9908513753351167,"(0.32088205017980925, 5.433685612767864, 0.3701914665710577)",normal
14120,weibull_min,0.9926080252339838,"(7.531633291310234, 3.065268614129417, 2.208080677863145)",normal
14121,weibull_min,0.7824400558281236,"(4.918242146872967, 4.061262629682618, 1.0729420911405128)",normal
14123,genextreme,0.9146694895124163,"(0.5436075490575543, 5.814690405808713, 0.6565885690392925)",normal
14125,weibull_min,0.4577688284536947,"(4.291568257638542, 6.527681494374188, 0.7468223002210106)",normal
14129,weibull_max,0.9415457896865601,"(3.9314004527394886, 5.0220151772800925, 2.523797817202065)",normal
14135,weibull_min,0.713606129890286,"(12.422344608713981, 0.787754007042242, 3.3460252222167073)",normal
14137,genextreme,0.8282024342981466,"(0.44813259475673883, 4.656181622727976, 0.4021127284223293)",normal
14140,weibull_max,0.8410763041343646,"(2.353994456921985, 5.457466279301839, 1.1602944118242884)",normal
14145,norm,0.9281714404790855,"(1.6082340434117404, 0.34780328578314545)",normal
14151,weibull_max,0.7993998316567347,"(1.9560052828289043, 4.078847721831783, 0.7262799071133473)",normal
14154,weibull_min,0.9967108022846572,"(8.79390343146527, 4.249246339088586, 1.3472316478584734)",normal
14156,genextreme,0.7846392915989644,"(0.3178872649762573, 4.671409595155778, 0.366617857342039)",normal
14159,weibull_min,0.9877222211510874,"(4.999518515839634, 0.3277639610276841, 2.366273288002928)",normal
14161,norm,0.9735379606644615,"(5.256708204737381, 0.2637478411698994)",normal
14162,weibull_min,0.869891430832396,"(4.354382613060002, 3.074232576525531, 1.395315171526804)",normal
14164,norm,0.9551400645451189,"(3.9854299475448705, 0.2904241011085381)",normal
14165,genextreme,0.8776942468313507,"(0.33995668667303336, 6.575252206943453, 0.5104514333386223)",normal
14166,weibull_min,0.847328802590614,"(2.379546889737787, 4.338799886754904, 0.9511374963574655)",normal
14170,weibull_min,0.7005668386364554,"(4.070793322061345, 5.336763284543119, 0.6742269692914138)",normal
14174,genextreme,0.9419292782710667,"(0.07109960056030919, 3.2097293376137577, 0.313568779728848)",normal
14176,weibull_min,0.7122966367898514,"(1.9313283968026553, 1.91758066357592, 1.2271513556327553)",normal
14180,genextreme,0.9898559040602416,"(0.30025709716566146, 4.840958966109054, 0.2167063157986791)",normal
14185,weibull_min,0.9435778372447876,"(3.6854607397339496, 5.657840814590131, 0.5725487567069192)",normal
14187,norm,0.9046973696759645,"(2.6079506584413883, 0.6072835221588688)",normal
14192,weibull_min,0.9836162154289582,"(3.1788371440700005, 0.6658952331328201, 1.9388850079469866)",normal
14195,weibull_max,0.8649973472835302,"(1.633684827130386, 5.765731168809118, 0.4934077302693386)",normal
14197,weibull_min,0.9728904638766455,"(3.970645303858431, 4.276836220265007, 0.966670514612587)",normal
14200,norm,0.7948356362203194,"(4.306259873800213, 0.48265839792141907)",normal
14201,weibull_min,0.3602328458916918,"(16.556012987001, -0.45978681311497427, 5.374359712713589)",normal
14202,genextreme,0.4434621411645756,"(0.1699906451141907, 5.39649647368117, 0.2538965756654198)",normal
14203,weibull_max,0.7720274720228208,"(2.6381234006036207, 6.994916975547191, 1.0688626434252297)",normal
14206,norm,0.8992465979565103,"(6.804325681977441, 0.17106756598495074)",normal
14208,norm,0.9877604553859922,"(5.651078208434191, 0.1629357763581236)",normal
14210,genextreme,0.9806814389533698,"(0.3058082131704385, 5.072775288235906, 0.25637517317279457)",normal
14213,weibull_max,0.9690907460326923,"(3.107965000743996, 6.0061668383827165, 0.9683270613437116)",normal
14214,weibull_max,0.9817204050944308,"(2.3220733004552487, 5.391803638662582, 1.0834307344026297)",normal
14215,weibull_max,0.9933746597746771,"(3.912369323527449, 5.1717433383175795, 1.4353200599740328)",normal
14216,norm,0.7792219337948973,"(3.7516779057916145, 0.4476367834253109)",normal
14218,norm,0.8927678295117022,"(3.505012274923013, 0.2989665164126484)",normal
14219,weibull_max,0.5477338748043517,"(3.7353818745890113, 5.669602471165222, 1.4614780591042393)",normal
14222,norm,0.8464112468297704,"(4.477898637078377, 0.38202053129968416)",normal
14223,norm,0.9990890902349805,"(5.429437353259884, 0.30311112175268307)",normal
14224,weibull_max,0.6479968118530862,"(5.063899738791076, 5.250744099636721, 1.5414360213782616)",normal
14225,weibull_max,0.9970041514251908,"(4.338341319402092, 6.429399415597964, 1.6491228137381113)",normal
14227,weibull_min,0.9853014748815644,"(2.8733649005693978, 4.5247402113530875, 0.9308860824269157)",normal
14228,norm,0.942887526167982,"(6.5536423714887, 0.3574138682402733)",normal
14231,norm,0.708239053514067,"(6.5726529260129585, 0.2712176000775086)",normal
14232,norm,0.9862040747066083,"(4.268420909875137, 0.2715650158384206)",normal
14237,weibull_min,0.8862542934720702,"(3.8244467257062453, 1.9684595340912692, 1.0860711605662803)",normal
14239,norm,0.6948397301970968,"(6.866117977299071, 0.2770383760039945)",normal
14240,weibull_min,0.9940790156162431,"(3.557603176488075, 5.054521847527676, 1.2298498431381693)",normal
14246,weibull_min,0.9695612296126549,"(7.642607639524409, 4.375430425761851, 2.0949811799260014)",normal
14247,weibull_min,0.6803986489971254,"(5.188566068223816, -0.6173502885368487, 2.527718389122611)",normal
14248,norm,0.7770704847332683,"(3.438581415246842, 0.30384985438653267)",normal
14250,norm,0.7954574806540687,"(5.727628384477415, 0.45395617384106135)",normal
14254,weibull_min,0.9906264840194033,"(27.07247913913877, -3.0944465107261383, 8.312548374585292)",normal
14258,norm,0.7868605551900478,"(6.006010089044365, 0.18325220842027645)",normal
14264,weibull_min,0.9346470283853288,"(4.35417157090189, 1.7158293645320204, 1.9143817226464743)",normal
14269,weibull_min,0.8198965760082817,"(5.740089963009954, 2.9622552029343243, 1.2036605831480376)",normal
14270,weibull_min,0.8646922026471866,"(6.208678344413686, 2.63824975525863, 2.5663128984211676)",normal
14272,genextreme,0.9609950728761948,"(0.27446493996150745, 5.973748704196458, 0.26862335103908175)",normal
14279,weibull_min,0.9717546398178302,"(3.1565333530305537, 3.3768950388763708, 0.8113754130498776)",normal
14282,genextreme,0.8500582463824307,"(0.4591659496290902, 4.308653718722706, 0.4397836598946492)",normal
14284,weibull_min,0.6378355454583502,"(4.840590604823909, 3.637696965253433, 0.6544883399354873)",normal
14285,genextreme,0.54235982722177,"(0.14926442057284967, 5.1624508988758215, 0.33212744531197086)",normal
14286,weibull_min,0.9942249016291052,"(2.4316989840700787, 3.733373975187874, 1.0632372490212318)",normal
14287,genextreme,0.8613952461769883,"(0.12780099970077308, 4.583995382410674, 0.16946952092053458)",normal
14290,weibull_max,0.933871846012176,"(4.6263664513710125, 5.155304485788759, 1.6765702473104596)",normal
14291,weibull_min,0.49005869962983684,"(4.333853034508131, 0.46396521362973653, 2.969771437583974)",normal
14292,norm,0.9859061004404067,"(6.305518737391883, 0.25334318364867964)",normal
14295,norm,0.8130605849275561,"(5.427407190437121, 0.3673856554773154)",normal
14296,norm,0.9860883240833518,"(4.49465238360355, 0.17344935113712345)",normal
14297,weibull_min,0.37077034571211,"(5.61256843842871, 2.019474701166864, 1.7287945319960372)",normal
14298,weibull_min,0.7869630200310198,"(117390820.33098422, -37792954.04873963, 37792956.26145445)",normal
14305,genextreme,0.9668180194892348,"(0.4013294373015034, 6.121155742258308, 0.279381212040439)",normal
14309,weibull_min,0.9840362295832545,"(4.509435793656129, 8.030604806061048, 1.3534000778304)",normal
14311,weibull_max,0.8100085481809981,"(2.7613110342296165, 6.311901002809278, 0.5141125270516701)",normal
14313,weibull_max,0.8853612796318321,"(3.1497487655276526, 6.591425609150727, 1.1176803178473174)",normal
14317,norm,0.8893015433542186,"(5.652388648157692, 0.48075335618142606)",normal
14321,genextreme,0.7976711975910735,"(0.3420333235097026, 3.4727281426467105, 0.4465221718859789)",normal
14322,norm,0.9914733115224651,"(4.330930868514461, 0.3397905628513957)",normal
14325,norm,0.850840781278569,"(4.898810937160913, 0.21809485417514113)",normal
14327,weibull_min,0.878717925419995,"(3.2743854672788832, 5.616450237207122, 1.1903631906848418)",normal
14329,weibull_max,0.8326373117015842,"(2.21723997998433, 6.9731751860429325, 1.4396336200277347)",normal
14330,genextreme,0.9472975950320438,"(0.38271509242105545, 4.42765880019051, 0.5011360487048311)",normal
14333,weibull_max,0.9868756070042806,"(2.459878890240301, 4.469691846188338, 1.395560310956911)",normal
14336,weibull_max,0.7337886708335799,"(6.747655400696393, 12.048262066516191, 2.755737734607969)",normal
14338,norm,0.944700620445744,"(5.835653002210612, 0.3925981915777781)",normal
14339,norm,0.8050121815258386,"(4.875750898581649, 0.1780651086351109)",normal
14340,weibull_min,0.9977593603872312,"(2.5842098042626214, 0.5476505811800165, 1.973281125678609)",normal
14342,norm,0.7897497887126499,"(5.695489330123693, 0.24941076639941537)",normal
14344,genextreme,0.9436277841146433,"(0.19290466404639683, 6.290536084999815, 0.29433412658449115)",normal
14345,weibull_max,0.8939540539680219,"(2.963073461714911, 6.118785898664484, 0.7338356419637022)",normal
14346,weibull_max,0.9963596403676106,"(3.0047140067441274, 7.435208892214623, 1.3212889233928002)",normal
14349,genextreme,0.5253751130484414,"(0.3454376790769597, 4.2684733218998225, 0.38615054544750604)",normal
14350,norm,0.9862456485325861,"(3.3147097436275597, 0.5128971146089508)",normal
14351,weibull_min,0.9996581566550173,"(6.328601066131445, -0.31230458238849523, 2.4759585015153154)",normal
14352,norm,0.4964337644083232,"(3.9158332694445397, 0.453722355580009)",normal
14360,weibull_min,0.9887575482139912,"(5.470690776247206, 5.8985369427271355, 1.576102403637352)",normal
14362,genextreme,0.710545432930767,"(0.38108826081789304, 6.593053682156812, 0.4505812283316414)",normal
14363,norm,0.9407502559663914,"(4.782569989183537, 0.342364606103567)",normal
14368,genextreme,0.9870590320404047,"(0.3564780787571915, 5.914005558081174, 0.24294393008541282)",normal
14369,weibull_min,0.9854541764484728,"(2.018494649332289, 6.995431141437823, 0.4468408149967815)",normal
14370,genextreme,0.8896941879280915,"(0.14103944691316406, 3.5548582675609652, 0.3264132547291291)",normal
14371,weibull_min,0.8064304245812699,"(2.8921604524197493, 6.632403563972398, 0.5703799480911849)",normal
14384,weibull_min,0.35480278106380714,"(10.104147873572598, 3.1567490419582196, 2.6308195770132183)",normal
14387,norm,0.9681856123527628,"(3.871990296204938, 0.6146725360423508)",normal
14388,norm,0.5835401848156999,"(2.986198118340243, 0.3647541402758269)",normal
14391,weibull_min,0.9580525587539664,"(4.854700975357913, 0.9959963090784285, 1.5769960019491536)",normal
14393,genextreme,0.9323498266338441,"(0.5389072378167954, 5.412408790469277, 0.32921058578875756)",normal
14394,norm,0.8684570628465993,"(6.470128676232785, 0.12026417329038067)",normal
14396,weibull_min,0.9452777139050089,"(8.238893180686249, 4.154460305604374, 1.735633871713334)",normal
14398,genextreme,0.9941727099056782,"(0.27809614675506267, 3.927837750251089, 0.2572697434860114)",normal
14399,weibull_min,0.9940558169540178,"(6.898300004060108, 2.511497228255899, 1.5788520763923262)",normal
14402,genextreme,0.5691500914794835,"(0.5243154057951387, 3.490233074364461, 0.2841928976231257)",normal
14404,weibull_min,0.9863900667300604,"(8.408064444053576, 4.447339109603876, 1.5235560312371363)",normal
14405,weibull_min,0.9982885253422603,"(10.624059570408265, 4.195848383898092, 2.720884405331745)",normal
14406,genextreme,0.8886262102334643,"(0.3373560707213108, 6.265177708954945, 0.16274521161738711)",normal
14407,weibull_max,0.9557254416300187,"(3.423728170647358, 6.320373462219045, 0.5741514066010138)",normal
14408,genextreme,0.9662199348077845,"(0.43202600728990415, 5.107875794757234, 0.220215179067973)",normal
14410,weibull_max,0.9660612996501327,"(7.305490552191046, 6.845570228351313, 4.354436127175655)",normal
14417,norm,0.5623473482353394,"(2.5876152245626525, 0.42367357921850896)",normal
14418,weibull_min,0.8270621368025456,"(6.242114318101759, 3.543973479574343, 1.3413524692009327)",normal
14420,norm,0.9458806829428226,"(4.286132648760307, 0.6110457322246636)",normal
14421,weibull_max,0.9599189312751392,"(4.495566706416797, 8.495765391426918, 0.9670959151426334)",normal
14422,weibull_max,0.9790124045402658,"(4.91663745076937, 9.042963294273605, 3.032535412382847)",normal
14425,weibull_min,0.9563358391487359,"(5.475734050646086, 3.1629684269604996, 1.4411446476994194)",normal
14426,weibull_min,0.9809768028601143,"(6.366670649740435, 2.492429768513443, 1.8525392765220707)",normal
14427,weibull_min,0.49799846249240154,"(3.0615995309230284, 1.4848459997502226, 1.8602527129541255)",normal
14428,norm,0.8709050047340574,"(5.664359658208738, 0.370592795470063)",normal
14433,norm,0.7334962602310184,"(2.9535794014462224, 0.2689144551233409)",normal
14434,weibull_min,0.9256989664969549,"(4.702346481094163, 4.266867308634643, 1.4835115363527849)",normal
14435,genextreme,0.9764873599267881,"(0.47062165912294096, 3.671405810175006, 0.3821579695064695)",normal
14439,norm,0.7467291842551991,"(5.3518449353603526, 0.2890300876774097)",normal
14442,norm,0.9414570823273655,"(5.105409230286575, 0.23340493630752818)",normal
14445,weibull_min,0.9506455900372035,"(44508826.023866765, -11930079.276032863, 11930083.696815668)",normal
14449,norm,0.9967585124473172,"(3.4869091851517497, 0.45243393671079135)",normal
14450,genextreme,0.9433291614761772,"(0.36134758794638033, 6.424319161865587, 0.2878289849992245)",normal
14452,weibull_min,0.9988956489572007,"(2.146478960240752, 4.454523583305321, 0.678731535013869)",normal
14456,weibull_max,0.9243662623103327,"(2.5871081882860953, 6.450878742348042, 0.9126811053734514)",normal
14457,norm,0.540523011012459,"(9.465158981082329, 0.5526407801708684)",normal
14463,weibull_min,0.92939551929492,"(5.640966236143541, 4.844822095867628, 0.9991832485625307)",normal
14467,weibull_min,0.9275874502110135,"(4.682249022601106, 4.4976729861183955, 1.809485126579831)",normal
14471,weibull_min,0.7534524104569942,"(3.1118733426910063, 1.0552442030898903, 1.9495403810951133)",normal
14474,weibull_max,0.9413573078678862,"(2.7932047970023683, 5.203210230034932, 0.7384719597405065)",normal
14475,weibull_min,0.9455996084238292,"(3.058778002779505, 0.6357887051599203, 1.9601727506690036)",normal
14479,weibull_min,0.992737416953783,"(14.667197256928, -1.1812680507260618, 10.032220638534831)",normal
14480,genextreme,0.4626894242098858,"(0.43069743014593975, 8.986961146092892, 0.8019870321161069)",normal
14481,norm,0.9689696521752083,"(3.340485478721041, 0.3190313827111328)",normal
